model,fold,accuracy,precision,recall,f1,f2,mcc
LDA,29,0.9107142857142857,0.9242424242424242,0.9107142857142857,0.9099967855994857,0.9086845466155812,0.8348471099367218
LR,29,0.9464285714285714,0.9469987228607918,0.9464285714285714,0.9464114832535885,0.9463493035358947,0.8934271123648291
GNB,29,0.9107142857142858,0.9112388250319287,0.9107142857142857,0.9106858054226475,0.9106331955712026,0.8219529433756427
RF,29,0.9464285714285714,0.9469987228607918,0.9464285714285714,0.9464114832535885,0.9463493035358947,0.8934271123648291
SVM,29,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LGB,30,0.9649014778325123,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9298029556650246
LDA,30,0.9649014778325123,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9298029556650246
LR,30,0.9827586206896552,0.9830611010284331,0.9824561403508771,0.9824561403508771,0.9823835593712413,0.9655172413793104
GNB,30,0.9476600985221675,0.9479517759917033,0.9473684210526315,0.9473684210526315,0.9472984322508399,0.895320197044335
RF,30,0.9304187192118227,0.9320337881741391,0.9298245614035088,0.9297813499265406,0.9295325381315002,0.8618995454758728
SVM,30,0.9827586206896552,0.9830611010284331,0.9824561403508771,0.9824561403508771,0.9823835593712413,0.9655172413793104
LGB,31,0.9655172413793103,0.9672514619883041,0.9649122807017544,0.9648906749632703,0.9646185294813909,0.932183199398798
LDA,31,0.9655172413793103,0.9672514619883041,0.9649122807017544,0.9648906749632703,0.9646185294813909,0.932183199398798
LR,31,0.9655172413793103,0.9672514619883041,0.9649122807017544,0.9648906749632703,0.9646185294813909,0.932183199398798
GNB,31,0.9476600985221675,0.9479517759917033,0.9473684210526315,0.9473684210526315,0.9472984322508399,0.895320197044335
RF,31,0.9298029556650247,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.8596059113300493
SVM,31,0.9655172413793103,0.9672514619883041,0.9649122807017544,0.9648906749632703,0.9646185294813909,0.932183199398798
LGB,32,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LDA,32,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
LR,32,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
GNB,32,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
RF,32,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
SVM,32,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
LGB,33,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LDA,33,0.9107142857142857,0.9242424242424242,0.9107142857142857,0.9099967855994857,0.9086845466155812,0.8348471099367218
LR,33,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
GNB,33,0.875,0.8754789272030651,0.875,0.8749601275917065,0.8749170876065104,0.7504787743864564
RF,33,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
SVM,33,1.0,1.0,1.0,1.0,1.0,1.0
LGB,34,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
LDA,34,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
LR,34,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
GNB,34,0.9285714285714286,0.9307692307692308,0.9285714285714286,0.9284802043422733,0.928250663400694,0.8593378488473195
RF,34,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
SVM,34,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LGB,35,0.9298029556650247,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.8596059113300493
LDA,35,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
LR,35,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
GNB,35,0.9291871921182266,0.9318706194767316,0.9298245614035088,0.9296946068875893,0.9294976571864443,0.8615634022204445
RF,35,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
SVM,35,0.9649014778325123,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9298029556650246
LGB,36,0.9113300492610837,0.9167543859649122,0.9122807017543859,0.9119551120299978,0.9115435066261036,0.8288070838657268
LDA,36,0.9655172413793103,0.9672514619883041,0.9649122807017544,0.9648906749632703,0.9646185294813909,0.932183199398798
LR,36,0.9827586206896552,0.9830611010284331,0.9824561403508771,0.9824561403508771,0.9823835593712413,0.9655172413793104
GNB,36,0.8940886699507389,0.8965652344260154,0.8947368421052632,0.894541910331384,0.8943943710207195,0.7911055630144684
RF,36,0.8934729064039408,0.9024455077086656,0.8947368421052632,0.8940838448478516,0.8934174164190579,0.7968200486176829
SVM,36,0.9821428571428572,0.9830409356725146,0.9824561403508771,0.982445327494391,0.9823792011812323,0.9654754565201837
LGB,37,0.9285714285714286,0.9307692307692308,0.9285714285714286,0.9284802043422733,0.928250663400694,0.8593378488473195
LDA,37,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,37,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
GNB,37,0.9464285714285714,0.9516129032258064,0.9464285714285714,0.9462743843939878,0.9457148690725334,0.8980265101338745
RF,37,0.9285714285714286,0.9307692307692308,0.9285714285714286,0.9284802043422733,0.928250663400694,0.8593378488473195
SVM,37,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LGB,38,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LDA,38,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
LR,38,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
GNB,38,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
RF,38,1.0,1.0,1.0,1.0,1.0,1.0
SVM,38,1.0,1.0,1.0,1.0,1.0,1.0
LGB,39,0.9464285714285714,0.9516129032258064,0.9464285714285714,0.9462743843939878,0.9457148690725334,0.8980265101338745
LDA,39,0.9285714285714286,0.9307692307692308,0.9285714285714286,0.9284802043422733,0.928250663400694,0.8593378488473195
LR,39,0.9464285714285714,0.9516129032258064,0.9464285714285714,0.9462743843939878,0.9457148690725334,0.8980265101338745
GNB,39,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
RF,39,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
SVM,39,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
