model,fold,accuracy,precision,recall,f1,f2,mcc
LR,35,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
RF,35,0.9562579821200511,0.9638632451885464,0.963855421686747,0.9637041648001956,0.9637581692081981,0.9201867797761193
SVM,35,0.9642401021711366,0.9644313101462454,0.963855421686747,0.9639928317737925,0.9638738280514224,0.9214461620904588
LGB,36,0.8834415584415585,0.9029478236833975,0.9036144578313253,0.9026901255816919,0.9031070128891016,0.7817455817254148
LR,36,0.9639610389610389,0.9644632168520827,0.963855421686747,0.9640066785732986,0.9638788107859297,0.9201867797761193
RF,36,0.8746753246753247,0.9044993533455858,0.9036144578313253,0.9015982960180803,0.9022554481048801,0.7814727193724296
SVM,36,0.9639610389610389,0.9644632168520827,0.963855421686747,0.9640066785732986,0.9638788107859297,0.9201867797761193
LGB,37,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,37,0.9550264550264551,0.9634064219430072,0.9634146341463414,0.9632498626904535,0.963310712243813,0.918288850865992
RF,37,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
SVM,37,0.9814814814814814,0.9772357723577235,0.975609756097561,0.9758001809035657,0.9755328476135299,0.9480324003422907
LGB,38,0.9814814814814814,0.9772357723577235,0.975609756097561,0.9758001809035657,0.9755328476135299,0.9480324003422907
